Date,NVDA,AAPL,MSFT,AMZN,TSLA,META,WMT,GOOGL,GOOG,AVGO,COST,NFLX,MU,PLTR,AMD,CSCO,AMAT,LRCX,TMUS,LIN,INTC,PEP,KLAC,AMGN,TXN,GILD,ISRG,ADI,HON,QCOM,BKNG,PANW,APP,INTU,ASML,VRTX,CMCSA,SBUX,CEG,ADBE,CRWD,WDC,MELI,MAR,MRVL,STX,ADP,REGN,ORLY,CDNS,CSX,SNPS,MDLZ,AEP,MNST,ROST,PDD,WBD,CTAS,DASH,PCAR,FTNT,BKR,FANG,MPWR,ABNB,FAST,EA,ADSK,EXC,NXPI,XEL,IDXX,ALNY,PYPL,CCEP,ODFL,MSTR,DDOG,TTWO,ROP,KDP,INSM,MCHP,AXON,PAYX,GEHC,CPRT,CTSH,WDAY,CHTR,KHC,VRSK,DXCM,ZS,ARM,CSGP,TEAM
2022-02-02,25.19,172.07,302.61,150.61,301.89,320.49,44.47,146.79,146.83,55.78,497.01,42.95,82.62,13.32,122.76,49.65,135.59,58.39,105.36,304.16,45.92,153.42,378.56,200.24,166.81,56.32,292.94,156.87,178.78,171.00,95.85,84.90,65.22,545.87,659.20,253.57,40.73,88.20,51.19,533.09,177.04,40.22,1082.60,154.84,72.86,96.58,189.40,618.67,44.83,153.13,33.18,315.63,60.65,76.92,43.60,92.75,57.79,27.69,94.10,104.17,54.77,61.98,24.30,107.61,401.27,151.76,25.93,134.08,248.00,36.82,193.89,60.60,534.23,145.26,131.87,51.71,158.53,34.88,142.20,165.05,440.40,34.61,22.30,71.85,142.15,106.45,,32.97,82.29,242.85,600.24,29.57,194.50,108.92,257.50,,71.00,314.29
2022-02-03,23.90,169.19,290.82,138.85,297.05,235.91,44.52,141.92,141.49,53.69,497.53,40.56,80.14,12.45,120.08,48.79,131.49,56.19,116.13,294.26,44.78,153.33,357.71,195.97,155.93,55.96,285.60,150.47,165.16,162.73,95.71,82.07,61.31,519.94,620.01,243.75,40.44,86.58,51.78,510.83,170.63,39.35,999.74,155.94,67.50,94.64,186.88,616.52,44.03,146.42,32.62,303.51,60.69,77.19,43.04,89.94,55.13,28.93,92.57,92.29,54.06,59.40,23.84,106.32,380.61,149.57,25.53,134.20,237.76,37.62,182.82,60.50,538.95,142.51,123.64,51.43,160.20,34.01,138.02,163.02,449.29,34.60,21.67,67.43,139.99,105.34,,32.10,80.26,233.02,610.45,29.13,191.42,104.68,245.02,,68.22,304.41
2022-02-04,24.27,168.91,295.35,157.64,307.77,235.24,43.99,142.12,141.85,54.55,495.62,41.02,79.36,12.94,123.60,48.74,130.59,55.26,116.28,281.22,44.87,150.81,361.25,194.28,152.23,54.68,285.73,149.56,164.96,163.07,95.93,85.92,68.90,528.12,626.62,241.96,40.19,85.73,48.42,513.54,177.21,38.99,1035.33,156.64,69.92,95.12,187.90,618.78,43.10,147.51,32.32,308.89,59.86,76.31,42.15,89.73,55.85,28.90,91.79,98.49,53.88,62.87,24.21,108.51,387.35,155.56,24.90,134.61,241.24,37.38,182.62,59.90,526.44,145.42,125.41,50.69,151.37,39.16,150.26,175.00,436.14,34.14,22.03,66.53,142.99,106.27,,32.03,80.97,236.79,608.92,28.24,192.20,105.09,258.98,,68.55,320.91
2022-02-07,24.68,168.19,290.53,157.94,302.45,223.16,43.56,138.06,137.81,54.32,491.92,40.21,79.07,12.98,123.67,48.76,131.13,54.53,117.35,279.80,45.03,150.22,359.55,195.52,150.92,54.56,284.89,149.36,165.80,159.09,97.50,85.16,68.42,529.35,623.95,243.26,39.81,85.91,44.49,507.10,178.84,39.02,1035.14,159.82,70.39,95.75,187.65,618.18,42.27,146.72,31.71,305.14,60.27,76.86,42.27,88.96,53.33,28.34,91.32,97.91,53.95,61.44,25.07,106.97,384.28,157.91,24.20,133.33,240.48,37.49,181.51,59.87,517.76,148.65,120.76,51.05,149.56,41.35,152.62,175.10,431.54,34.43,22.51,66.95,144.46,106.33,,32.01,81.82,236.45,610.75,28.22,191.50,105.21,262.92,,69.40,314.19
2022-02-08,25.06,171.30,294.02,161.41,307.33,218.47,43.57,138.26,138.08,55.48,496.94,40.35,82.24,13.15,128.23,48.91,133.65,55.00,120.61,281.91,45.61,150.40,368.76,210.81,153.30,54.51,283.39,151.51,167.59,162.27,99.79,85.54,70.81,538.03,627.25,240.94,40.09,85.66,43.93,511.31,178.90,39.41,1050.87,165.12,75.24,96.89,189.86,613.79,42.48,148.37,32.14,309.11,60.78,77.20,42.36,90.99,60.16,28.21,92.21,100.51,53.58,62.97,24.91,102.19,392.66,162.26,24.28,131.35,241.10,36.95,186.68,59.95,521.61,147.64,119.62,51.22,151.85,42.54,151.73,172.20,434.04,34.68,22.82,68.58,145.33,107.26,,32.09,83.16,238.51,609.12,28.40,192.63,106.38,270.71,,69.05,318.05
2022-02-09,26.65,172.72,300.44,161.19,310.67,230.19,43.47,140.43,140.30,56.51,504.26,41.29,86.15,13.87,132.85,49.75,138.90,57.97,123.15,287.04,46.64,150.33,383.03,207.47,156.93,54.24,292.18,156.22,169.37,167.14,103.15,89.08,74.75,562.47,653.07,244.24,40.55,87.66,45.68,521.75,186.90,41.00,1133.20,167.03,76.45,98.06,192.37,615.61,42.68,154.40,32.74,324.18,60.70,77.16,43.15,92.84,62.28,29.84,94.13,108.13,54.16,65.97,25.18,105.90,409.32,169.53,24.68,132.74,251.34,36.59,193.34,60.25,531.81,151.40,122.29,52.32,154.46,44.66,155.50,172.34,442.10,34.53,23.72,71.30,148.75,110.00,,32.81,85.51,243.45,614.75,28.40,193.48,111.97,280.85,,71.04,335.60
2022-02-10,25.77,168.64,291.91,159.00,301.52,226.29,42.97,137.48,137.47,54.66,494.39,40.63,88.99,13.56,125.77,48.50,134.63,56.77,120.31,291.48,45.66,147.21,373.06,200.15,151.55,52.88,292.49,150.15,165.17,158.16,103.21,87.96,72.23,541.29,630.53,235.89,39.86,86.45,45.43,495.02,187.88,40.71,1122.42,168.14,72.62,96.31,187.25,614.07,43.90,148.87,32.03,311.15,59.64,75.44,41.92,92.03,63.20,30.09,91.75,97.81,53.20,65.07,24.99,107.16,394.29,171.95,23.93,131.94,238.52,36.11,183.47,58.42,526.20,150.86,118.39,51.86,150.19,43.15,174.60,173.15,430.65,34.18,23.45,68.12,144.18,106.68,,32.11,84.16,239.64,606.52,27.87,189.23,110.57,284.10,,69.84,346.16
2022-02-11,23.90,165.23,284.83,153.29,286.67,217.84,42.73,133.18,133.04,53.01,485.99,39.13,87.76,13.13,113.18,47.64,127.62,53.44,119.69,278.15,44.51,147.39,354.41,199.61,145.99,53.11,283.16,142.93,161.07,149.59,99.34,85.03,70.31,520.15,603.03,233.89,38.80,85.02,46.44,473.97,181.86,40.44,1091.09,163.52,66.87,95.11,185.66,634.13,44.55,142.50,31.45,295.29,59.58,75.67,41.40,89.84,60.00,29.57,90.28,95.01,53.09,62.05,26.53,111.39,410.75,166.53,23.52,131.08,227.13,36.19,172.13,58.31,515.05,150.76,114.68,50.66,144.56,41.10,167.40,171.48,426.29,33.95,23.34,64.85,139.59,105.39,,30.33,81.45,232.77,604.73,28.23,187.50,105.14,273.00,,65.99,321.76
2022-02-14,24.22,165.47,284.79,155.17,291.92,216.00,42.29,134.42,134.20,53.48,483.02,39.66,87.86,13.26,114.27,47.00,127.01,53.28,120.68,277.00,44.47,145.75,350.50,197.85,144.28,52.29,281.14,143.01,160.81,150.04,99.96,86.84,70.96,513.59,602.72,231.23,38.62,84.94,46.45,474.01,180.60,39.78,1119.01,164.91,66.63,92.86,184.01,619.35,44.07,142.08,31.97,294.96,59.08,74.40,41.28,89.84,59.16,29.42,89.29,97.11,53.19,62.07,25.99,107.20,419.49,169.66,23.51,130.40,226.90,36.25,171.33,57.82,505.53,148.66,113.51,50.56,143.73,40.95,164.35,167.07,430.53,34.02,23.00,64.72,140.51,105.01,,30.68,80.42,232.98,607.94,28.11,186.43,101.75,274.43,,65.99,320.25
2022-02-15,26.44,169.30,290.07,156.51,307.48,219.28,42.43,135.49,135.31,55.72,490.04,40.75,93.86,14.17,121.47,47.97,134.70,56.67,122.14,284.92,45.27,145.10,371.94,197.56,147.57,52.48,289.31,150.49,163.26,157.19,103.47,87.73,75.51,512.36,630.07,233.41,39.15,85.72,46.35,479.50,189.30,42.05,1170.30,174.41,72.94,96.17,185.86,625.92,44.98,146.07,32.56,306.15,58.84,73.76,41.39,91.67,61.23,30.51,91.04,101.81,53.96,64.48,26.21,105.08,463.98,180.07,23.62,131.47,233.38,35.85,181.23,57.58,510.87,153.30,114.85,50.80,145.52,43.72,168.99,168.93,430.30,33.86,24.29,68.16,143.25,106.45,,31.69,83.05,235.46,609.45,28.18,188.82,104.38,285.82,,67.69,330.33
2022-02-16,26.46,169.06,289.73,158.10,307.80,214.85,42.16,136.61,136.37,55.21,488.59,39.81,93.92,13.97,117.69,47.95,135.78,56.45,122.55,286.74,45.07,145.40,370.17,196.43,149.41,52.97,291.14,156.34,162.85,156.83,106.15,87.74,68.71,512.72,637.23,235.77,39.18,86.33,45.58,477.70,183.28,42.44,1133.84,176.40,70.91,97.86,186.07,626.67,45.23,145.85,33.14,306.79,58.69,73.73,41.61,91.20,60.20,29.38,91.24,94.89,54.33,64.07,27.05,106.67,472.01,186.64,23.70,130.29,233.74,36.08,184.03,57.42,508.01,153.28,109.95,50.09,145.35,43.50,173.92,166.09,433.27,33.85,24.00,68.64,141.41,106.37,,31.72,83.39,228.31,609.46,29.76,188.63,103.41,280.87,,67.29,318.71
2022-02-17,24.46,165.47,281.25,154.65,292.12,206.09,43.85,131.45,131.23,53.52,491.08,38.67,91.64,11.77,112.37,49.29,131.45,55.41,119.75,282.15,44.46,145.79,351.36,195.57,146.22,52.45,284.08,149.00,159.00,151.56,103.03,83.19,64.13,481.68,624.33,232.77,38.10,84.40,43.73,457.71,169.85,42.48,1021.07,171.50,66.43,97.28,182.62,622.51,45.00,138.22,33.08,293.31,59.01,73.80,41.07,87.43,59.64,29.87,89.33,105.03,53.57,62.11,26.80,106.56,447.14,183.60,23.22,127.47,223.39,35.86,172.93,57.56,493.35,149.95,104.64,49.48,141.67,40.46,165.81,162.13,426.64,33.85,23.52,64.70,132.58,103.12,,31.20,80.37,216.71,597.83,30.71,184.96,96.81,261.94,,65.65,304.00
2022-02-18,23.60,163.92,278.54,152.60,285.66,204.55,43.57,129.33,129.41,53.61,488.85,39.13,88.77,11.02,113.83,50.57,128.45,54.40,119.20,285.83,42.09,146.63,343.92,194.76,148.07,52.24,280.78,148.93,156.89,152.32,102.74,80.36,63.77,467.14,621.84,229.61,38.00,84.66,43.85,442.56,164.93,41.79,937.26,168.37,66.23,95.05,182.61,611.00,45.13,134.95,32.66,287.63,58.95,73.99,40.63,89.07,56.03,29.86,89.55,96.21,53.66,60.97,26.51,108.03,442.76,174.90,23.18,126.42,216.84,35.76,172.45,57.48,489.45,147.50,103.10,49.16,140.80,39.60,159.02,158.50,428.72,34.35,22.76,65.49,128.47,102.67,,30.58,80.78,214.47,596.83,31.26,183.99,95.31,255.22,,64.95,298.07
2022-02-22,23.34,161.00,278.33,150.20,273.84,200.51,43.08,128.75,128.35,53.38,478.85,37.74,88.55,10.48,115.65,49.76,125.70,53.42,118.75,277.08,41.76,147.19,341.46,195.33,148.03,52.18,284.00,149.42,157.26,150.73,98.88,79.25,57.33,469.13,614.58,230.21,38.24,84.45,42.04,438.40,166.71,40.20,887.86,166.64,65.60,93.92,182.11,598.84,43.48,135.21,32.27,289.47,59.37,74.23,40.83,87.90,54.40,28.28,89.17,93.17,53.55,59.48,26.04,105.20,435.75,165.24,23.12,124.23,215.65,35.78,172.59,57.42,488.64,146.81,102.62,48.06,140.13,37.77,158.94,158.28,427.63,34.43,22.43,65.50,126.76,102.44,,30.44,79.76,218.09,595.50,32.83,181.21,97.74,254.81,,62.94,295.70
2022-02-23,22.34,156.83,271.13,144.83,254.68,196.90,42.64,126.54,126.55,52.25,472.25,36.75,85.36,10.43,109.76,48.12,123.38,51.76,116.76,274.72,41.73,145.74,329.98,194.97,147.10,52.50,276.50,145.34,154.15,146.85,96.98,79.60,56.28,453.35,606.38,230.69,36.77,81.32,41.61,429.45,161.83,39.12,920.57,161.68,63.75,91.72,178.82,604.89,42.12,140.88,31.48,285.53,59.20,73.07,39.71,83.88,51.82,28.21,87.71,90.55,52.22,56.90,26.45,106.46,417.64,150.04,22.47,123.87,209.02,35.19,170.66,56.54,474.68,147.47,100.18,47.01,138.12,36.50,149.44,157.82,417.86,33.98,21.98,64.14,122.44,100.69,,29.45,79.18,213.01,570.60,32.59,172.64,94.08,239.40,,53.50,281.02
2022-02-24,23.70,159.45,284.98,151.36,266.92,205.98,42.48,131.60,131.59,53.61,482.09,39.00,86.85,11.83,116.61,48.37,128.75,53.72,118.90,269.21,43.66,143.21,343.52,193.44,150.60,51.87,288.38,149.13,157.93,152.63,90.12,89.99,57.11,482.60,630.49,230.25,37.48,82.55,42.94,463.82,182.88,39.01,1033.59,162.43,66.67,90.26,182.40,605.69,42.48,149.04,31.66,307.80,57.75,74.73,40.17,86.38,51.06,27.73,90.14,100.42,52.60,63.29,26.15,105.08,440.62,158.26,22.85,124.63,218.18,35.77,176.44,56.46,509.77,152.89,104.46,45.79,144.07,39.70,159.86,163.38,432.35,32.72,23.25,65.01,130.15,102.62,,30.40,80.52,222.36,586.59,31.68,174.19,102.18,263.38,,60.60,301.60
2022-02-25,24.11,161.52,287.61,153.79,269.96,208.84,43.06,133.36,133.42,54.35,493.45,39.08,88.09,11.47,121.06,49.53,130.97,54.70,120.63,280.76,44.59,147.22,343.29,200.29,151.70,52.30,293.51,151.30,163.32,155.31,89.58,94.96,57.20,472.94,640.35,230.30,38.35,83.97,42.54,465.54,181.75,39.85,1111.39,167.84,67.61,91.78,186.17,614.51,43.65,152.93,32.43,311.15,59.63,77.23,42.28,88.37,51.65,28.24,90.94,100.34,52.46,64.99,26.86,109.50,446.72,155.09,23.22,125.82,219.62,36.90,179.00,58.55,522.45,155.00,110.35,47.51,148.55,40.50,161.41,165.28,436.60,34.19,23.39,65.83,134.14,105.15,,31.17,82.35,225.23,601.16,32.29,174.50,102.83,221.85,,61.70,305.03
2022-02-28,24.34,161.78,289.04,153.56,290.14,209.39,42.68,133.95,133.79,54.30,495.12,39.45,86.88,11.85,123.34,49.29,129.50,53.57,118.46,276.75,44.58,143.16,334.51,199.80,150.96,51.69,290.33,149.59,164.35,156.27,85.30,99.04,58.08,460.51,639.77,230.02,38.10,83.26,44.54,467.68,195.21,38.34,1126.65,163.77,67.20,90.26,186.25,614.21,43.28,151.43,32.05,312.39,58.49,78.26,42.20,87.09,51.86,28.05,90.46,104.95,52.52,68.90,26.75,113.47,444.06,151.49,23.30,127.16,220.23,36.86,175.24,58.63,532.35,157.85,111.33,45.44,153.54,44.30,161.11,162.00,436.40,34.52,23.90,64.16,140.25,105.52,,30.72,80.57,229.05,601.78,31.87,172.37,103.48,239.15,,61.01,305.72
2022-03-01,23.43,159.90,285.33,151.14,288.12,201.91,42.94,132.96,133.08,52.70,498.63,38.62,84.34,12.18,113.83,48.28,125.07,51.59,118.39,266.67,43.75,141.88,323.27,198.68,148.56,51.57,291.55,146.48,159.02,148.73,81.36,96.12,60.34,454.89,608.76,230.69,37.79,81.76,46.30,466.68,197.64,37.25,1124.52,158.73,63.88,88.04,184.31,602.96,43.77,150.53,31.51,307.71,57.47,77.88,41.62,85.34,50.98,28.11,89.69,102.43,51.08,67.57,25.80,112.43,422.67,151.01,23.35,125.27,214.00,36.58,167.00,57.92,535.14,162.51,105.94,43.01,151.78,46.47,159.97,159.80,434.50,34.07,23.99,61.95,142.12,104.18,,30.21,80.26,240.33,594.74,31.44,174.33,102.10,247.83,,59.83,307.27
2022-03-02,24.18,163.19,290.40,152.05,293.30,206.49,42.99,133.47,133.65,54.15,503.47,38.00,91.22,12.06,118.28,49.63,128.52,52.87,120.77,273.88,45.67,143.84,332.18,201.66,151.06,52.40,299.01,149.16,161.48,154.42,84.95,97.01,57.85,471.80,629.08,234.11,37.79,84.15,47.92,471.18,201.75,39.02,1140.90,161.93,66.55,92.48,187.93,612.73,45.06,157.46,32.71,315.32,57.79,78.77,41.88,90.53,48.77,29.24,91.82,103.62,52.42,68.96,27.67,112.30,438.98,157.53,23.80,126.35,216.51,37.04,173.61,58.83,539.97,163.20,106.04,44.60,155.62,45.93,164.48,160.86,437.24,34.47,23.77,63.63,144.61,106.69,,30.72,82.49,248.39,570.99,31.75,176.63,105.02,254.41,,59.72,309.28
2022-03-03,23.67,162.87,286.27,147.90,279.76,201.39,43.98,132.80,133.21,53.48,508.28,36.81,87.19,11.34,111.98,49.56,126.07,51.87,119.15,271.24,44.79,143.69,328.78,205.23,151.86,52.81,299.82,148.65,162.42,150.87,82.54,95.57,55.14,458.89,605.48,235.69,38.39,83.02,47.97,459.08,191.02,39.15,1096.76,159.27,64.12,91.57,186.48,607.05,45.61,153.94,33.36,308.84,57.98,81.13,41.67,89.13,45.22,28.68,91.20,101.68,52.43,67.27,28.42,110.69,416.28,151.69,24.07,124.96,210.00,37.36,170.25,60.20,538.52,165.07,100.80,45.27,158.79,42.87,148.46,158.20,438.05,34.47,23.10,62.99,140.15,106.72,,30.31,82.25,245.37,561.82,32.47,177.56,105.99,242.03,,58.59,286.88
2022-03-04,22.89,159.87,280.40,145.64,279.43,198.50,45.09,130.83,131.05,55.09,501.08,36.17,80.08,10.96,108.41,49.95,121.34,50.18,118.48,265.60,44.92,145.87,318.77,205.47,150.95,52.94,302.28,146.38,162.34,148.05,77.95,92.92,50.26,451.36,570.48,238.66,38.46,81.66,49.41,452.13,179.03,37.83,1055.78,153.31,62.36,90.28,189.91,616.25,44.94,154.69,35.38,309.06,57.01,83.16,40.66,85.23,41.27,26.89,91.33,89.86,50.31,67.09,30.25,113.73,400.58,142.70,24.44,123.65,207.66,38.35,162.64,62.06,535.71,164.44,99.38,40.84,155.79,41.04,142.19,158.01,442.60,34.71,22.94,61.82,138.13,109.53,,29.60,83.14,240.21,549.93,32.38,182.44,108.01,225.50,,57.92,267.61
2022-03-07,21.31,156.08,269.81,137.45,268.19,186.01,44.73,125.34,125.43,52.75,503.96,35.03,74.01,11.11,102.95,49.13,115.05,46.68,117.60,255.75,44.56,142.97,301.53,206.75,146.43,51.57,292.69,136.52,157.78,136.95,71.35,88.92,47.33,424.61,551.30,235.54,37.72,76.61,50.04,437.97,167.40,35.08,957.87,142.51,60.16,87.57,189.85,614.44,44.03,150.40,34.98,295.46,55.85,83.96,37.50,81.12,38.61,25.55,89.42,79.86,47.59,58.27,31.67,110.95,369.33,131.59,24.50,123.42,199.09,37.96,156.44,62.31,517.28,163.00,93.11,38.03,147.81,38.89,130.11,158.00,433.43,34.05,23.16,59.43,126.13,108.49,,27.41,81.00,224.41,555.64,32.63,182.24,105.20,204.37,,53.27,244.24
2022-03-08,21.47,154.26,266.85,136.01,274.80,188.81,43.81,126.06,126.24,53.24,499.04,34.18,75.44,11.04,105.53,48.08,119.80,46.80,114.69,256.17,44.39,138.94,308.90,203.88,148.61,50.95,269.32,138.61,158.71,137.55,74.59,87.53,45.74,429.29,550.05,238.71,37.58,76.19,50.69,431.53,156.77,34.45,914.78,147.07,63.44,79.24,187.10,610.61,43.68,145.80,33.07,296.35,54.31,82.23,36.24,81.82,40.02,25.27,88.57,85.01,47.77,55.37,31.69,110.95,381.85,142.13,24.52,120.07,195.95,37.67,163.06,61.12,507.78,162.00,94.40,39.10,146.51,41.04,127.13,156.10,426.97,33.22,23.09,62.52,125.03,104.96,,27.21,81.83,219.90,551.43,31.42,179.84,100.20,198.63,,54.31,240.95
2022-03-09,22.97,159.66,279.09,139.28,286.32,196.95,44.03,132.33,132.78,55.19,503.13,35.88,77.67,11.65,111.05,49.43,124.12,49.37,117.26,276.30,44.51,138.52,325.93,204.19,153.15,50.49,278.82,143.37,160.58,143.35,79.93,92.49,48.54,451.16,596.41,239.24,37.57,79.46,49.73,450.87,169.79,35.95,984.76,153.50,65.45,79.09,191.04,619.25,44.98,150.89,32.71,307.79,54.75,82.02,38.34,84.40,43.34,25.37,90.18,91.84,49.95,57.49,30.79,107.33,404.82,148.31,24.80,122.86,204.88,37.72,169.00,60.82,529.92,162.23,99.69,41.95,150.19,43.67,142.83,158.32,431.60,33.60,24.15,64.67,131.63,108.39,,28.98,82.28,233.53,557.75,31.03,182.02,103.06,212.35,,57.02,261.59
2022-03-10,22.62,155.32,276.27,146.82,279.43,193.69,45.03,131.34,131.60,54.33,507.97,35.68,74.03,11.87,106.46,48.36,120.59,47.44,118.78,268.61,43.61,135.98,315.59,200.22,153.41,49.56,275.72,140.51,159.68,141.16,79.73,91.97,46.43,439.15,575.99,241.93,36.98,79.06,49.72,438.95,191.02,35.06,931.29,156.47,64.17,77.62,191.74,626.13,45.04,149.46,32.98,300.84,53.74,82.87,37.69,85.39,35.76,25.08,89.11,89.65,49.28,57.35,33.45,110.65,396.01,151.80,24.66,121.06,199.79,37.76,166.37,61.10,524.44,160.56,98.03,40.31,151.59,42.11,140.16,158.29,424.89,33.21,23.59,63.73,130.33,108.29,,28.95,82.00,228.45,562.13,30.83,179.66,101.39,208.41,,56.08,255.20
2022-03-11,22.06,151.60,270.93,145.52,265.12,186.15,44.86,128.81,129.41,53.42,502.91,34.03,71.20,11.39,104.29,48.34,119.31,46.13,119.77,266.03,42.83,135.29,310.29,201.89,151.29,49.63,273.69,137.75,157.84,139.00,79.22,91.00,44.55,426.48,562.35,236.48,36.68,75.04,47.78,416.38,190.54,34.09,891.69,155.59,62.05,76.41,189.77,638.27,45.01,144.91,32.79,293.69,52.81,82.48,36.61,83.63,32.13,23.99,89.00,86.97,48.95,55.83,34.27,107.02,383.11,145.14,24.44,119.74,192.31,37.79,164.59,61.28,498.08,154.96,96.06,40.47,149.95,39.08,127.02,153.49,420.91,32.86,22.14,62.99,124.66,106.88,,28.88,82.35,224.91,559.29,30.68,176.93,97.57,201.14,,55.43,246.39
2022-03-14,21.29,147.58,267.42,141.85,255.46,185.18,45.48,124.92,125.71,52.49,501.51,33.10,67.85,10.50,102.25,47.99,115.92,44.76,119.29,270.39,41.49,137.19,307.15,202.21,148.06,50.39,263.80,135.91,158.68,128.91,78.53,87.55,44.05,412.22,554.38,241.68,36.64,71.92,49.36,411.50,183.12,33.47,882.47,155.70,59.25,75.55,189.52,652.01,44.99,139.16,32.35,278.98,53.00,81.79,36.62,82.02,25.53,23.88,90.38,76.06,49.86,55.09,33.67,104.14,372.72,138.50,24.67,116.61,188.70,37.75,159.02,60.95,486.33,151.80,96.35,41.30,146.12,36.99,118.76,141.82,423.63,33.07,21.20,62.16,120.30,106.25,,29.02,81.78,220.91,566.14,30.96,181.04,101.82,189.53,,55.95,238.66
2022-03-15,22.93,151.95,277.78,147.37,267.30,190.53,46.03,128.14,128.60,54.79,517.12,34.38,71.48,10.77,109.33,49.14,120.05,46.41,121.42,278.67,41.88,139.93,319.84,204.28,153.03,50.54,270.00,140.85,162.65,131.58,81.68,90.01,45.96,426.83,572.76,246.99,37.10,75.39,49.69,421.66,188.64,34.57,952.34,160.17,64.69,77.53,194.38,661.46,46.39,142.50,32.48,285.50,54.64,82.97,37.54,83.64,27.31,25.02,92.09,79.77,50.15,56.66,31.75,102.80,408.36,143.95,25.26,118.24,192.43,37.90,165.26,61.59,502.93,152.92,99.93,41.73,151.21,39.61,120.94,142.88,434.05,33.34,21.79,65.34,121.18,107.97,,30.07,82.47,221.42,569.16,31.06,185.87,104.02,196.61,,57.84,245.17
2022-03-16,24.45,156.36,284.79,153.10,280.08,202.04,45.89,132.19,132.60,56.12,518.14,35.75,77.89,11.79,115.37,49.33,125.91,49.26,122.84,288.55,43.58,140.55,336.83,204.38,156.59,50.24,277.85,147.99,165.46,137.27,86.48,92.32,49.99,444.52,624.53,248.52,37.66,79.28,50.15,442.36,189.66,36.31,1075.97,165.84,67.77,79.13,194.52,673.43,46.72,150.51,33.66,300.08,55.34,82.07,38.60,87.35,42.62,25.64,93.78,90.50,51.66,59.51,30.64,103.68,426.62,155.75,25.34,121.18,204.50,37.63,174.41,60.73,520.19,158.97,107.35,43.69,158.28,42.88,132.24,148.79,441.51,33.44,22.60,68.20,127.30,110.39,,31.32,83.90,227.47,572.11,30.95,190.27,109.33,207.03,,59.53,280.96
2022-03-17,24.72,157.37,285.59,157.24,290.53,206.22,45.96,132.74,133.50,55.71,527.11,37.14,78.72,12.32,111.69,49.65,127.37,50.39,123.98,293.14,44.05,141.64,338.45,208.08,158.49,51.30,282.95,149.31,166.24,139.44,84.86,94.03,52.51,459.91,627.86,250.00,37.87,79.51,49.40,444.36,204.13,36.77,1149.09,164.83,68.26,80.58,195.86,680.63,46.75,153.32,34.31,304.05,55.62,81.96,39.14,88.18,39.37,25.71,95.19,96.09,51.64,60.70,31.85,110.49,436.84,157.55,25.87,122.53,211.65,37.63,175.75,61.12,527.09,163.08,111.56,43.65,157.97,43.41,137.74,149.51,449.80,33.75,23.12,68.81,131.34,111.33,,31.90,84.73,235.30,577.65,31.00,197.07,113.68,214.83,,62.55,280.13
2022-03-18,26.40,160.67,290.63,161.25,301.80,214.80,46.10,135.01,135.69,56.43,535.27,38.06,77.64,12.82,113.46,49.47,130.41,52.15,122.28,295.31,44.34,143.27,350.40,208.42,159.94,51.50,290.11,152.54,168.65,140.50,85.85,96.17,54.45,465.85,652.58,249.08,38.22,81.27,47.48,453.33,208.06,37.10,1185.53,164.78,70.15,82.52,196.56,681.34,46.00,158.87,34.32,318.21,54.94,81.21,40.29,89.26,42.60,26.26,96.49,107.29,50.72,63.99,32.13,108.49,454.89,167.00,26.20,123.61,213.30,37.46,178.20,60.32,542.46,165.25,118.14,44.11,160.67,45.43,145.76,151.37,456.19,33.76,24.21,70.51,134.89,113.56,,32.31,85.79,243.60,577.32,30.90,202.75,117.01,222.71,,65.21,294.73
2022-03-21,26.69,162.04,289.40,161.49,307.05,209.84,45.72,134.99,135.37,55.96,529.72,37.46,76.60,12.59,115.92,49.50,129.50,51.40,121.12,294.40,44.29,143.06,341.98,208.48,160.26,51.70,283.28,153.26,167.18,141.96,84.87,96.20,53.40,452.87,655.51,250.26,38.02,78.79,47.68,453.59,204.13,36.84,1153.84,163.58,69.54,81.33,194.58,688.55,45.70,157.20,34.84,314.31,54.82,81.74,39.50,87.09,39.99,26.15,94.31,107.10,50.75,62.91,32.98,115.44,449.61,161.80,26.15,122.90,212.38,37.82,176.44,60.79,539.59,162.43,114.04,44.01,156.51,43.65,140.14,151.22,450.47,33.73,23.15,69.86,134.37,112.26,,31.57,85.49,242.84,565.77,30.90,204.77,115.08,220.86,,64.53,288.31
2022-03-22,26.48,165.41,294.14,164.89,331.33,214.96,45.58,138.72,139.14,56.89,533.43,38.29,77.35,13.27,114.78,49.65,130.74,52.35,120.85,295.76,45.22,144.63,346.54,208.61,161.94,51.98,286.44,153.78,168.92,143.80,86.46,99.57,55.25,462.08,661.11,251.88,38.47,79.72,49.54,466.45,217.06,37.43,1215.07,164.18,70.20,82.57,197.04,687.99,45.80,160.20,34.76,325.22,55.00,82.23,40.65,87.68,47.53,26.87,94.72,111.25,51.00,65.14,33.27,113.35,455.15,166.44,26.15,125.22,216.66,37.79,173.88,60.69,552.46,163.83,117.24,44.11,158.04,45.99,148.65,152.29,451.63,33.77,23.51,69.69,137.67,112.96,,31.84,87.10,244.15,574.66,31.17,205.58,116.18,232.39,,66.99,298.51
