Date,AAPL,ADBE,ADI,ADP,AMAT,AMD,AMGN,AMZN,APP,ASML,AVGO,BKNG,CEG,CMCSA,COST,CRWD,CSCO,GILD,GOOG,GOOGL,HON,INTC,INTU,ISRG,KLAC,LIN,LRCX,MAR,MELI,META,MRVL,MSFT,MU,NFLX,NVDA,ORLY,PANW,PEP,PLTR,QCOM,REGN,SBUX,SHOP,STX,TMUS,TSLA,TXN,VRTX,WDC,WMT
2021-11-24,158.46,668.32,168.82,212.57,143.53,157.80,178.41,179.02,94.32,770.20,51.32,2280.52,,42.55,523.39,230.77,49.07,59.36,145.52,144.92,182.80,46.15,665.29,339.42,395.64,307.82,62.93,151.71,1273.00,338.40,72.62,326.21,84.20,65.83,32.61,43.10,91.62,142.20,21.11,163.58,643.83,102.85,162.87,87.81,110.07,372.00,170.79,186.24,45.06,46.08
2021-11-26,153.44,662.10,164.69,208.26,138.02,154.81,175.89,175.23,90.71,750.64,50.20,2116.03,,41.91,519.97,232.64,48.30,59.53,141.64,141.02,179.35,45.24,648.67,329.23,381.91,301.53,61.13,141.92,1258.71,330.53,70.78,318.27,81.47,66.56,31.44,42.38,88.87,139.94,21.03,159.08,639.03,99.87,157.67,85.71,109.16,360.64,166.08,183.59,43.47,45.57
2021-11-29,156.80,687.49,169.50,213.95,145.66,161.91,177.98,178.08,90.26,782.31,51.83,2141.99,,42.26,528.30,224.57,49.26,59.85,144.92,144.34,178.88,46.37,675.66,334.74,396.16,301.69,64.81,145.12,1234.10,335.40,73.76,324.98,84.13,66.38,33.31,42.94,91.86,142.55,21.07,166.32,650.01,99.93,156.70,90.44,109.03,379.00,171.48,190.11,44.40,44.85
2021-11-30,161.75,669.85,166.77,209.41,141.78,158.37,173.96,175.35,91.11,759.75,50.86,2063.31,,40.99,513.54,217.14,48.45,58.39,141.29,140.73,174.21,45.63,634.46,324.34,390.69,299.25,64.74,142.03,1188.41,321.93,69.98,319.14,82.04,64.19,32.61,42.54,91.16,138.76,20.65,163.44,632.26,98.95,152.18,89.23,104.62,381.59,169.71,186.94,43.53,44.22
2021-12-01,161.23,657.41,167.31,205.76,146.10,149.11,175.64,172.19,86.13,771.74,50.96,2029.10,,40.25,504.46,201.50,48.62,58.39,140.46,139.90,171.78,45.07,645.73,319.93,394.57,299.39,66.04,137.16,1104.20,308.18,69.76,318.65,83.16,61.78,31.37,42.45,88.03,139.09,19.38,159.58,626.36,98.06,145.97,90.25,102.61,365.00,169.17,205.00,43.44,43.13
2021-12-02,160.25,671.88,167.76,210.81,141.11,150.68,175.96,171.87,90.32,757.71,50.74,2132.10,,42.24,500.34,209.35,49.61,59.02,142.61,141.79,175.72,45.91,653.74,327.32,385.33,305.78,63.00,145.46,1129.22,307.97,69.84,318.08,80.94,61.65,32.06,43.82,89.22,140.43,19.69,160.85,629.75,100.55,144.71,91.35,106.11,361.53,170.78,204.45,42.86,42.60
2021-12-03,158.37,616.53,167.91,208.50,140.47,144.01,177.07,169.49,93.53,740.57,51.26,2075.66,,42.47,503.59,197.05,49.68,58.93,141.36,140.84,175.29,45.68,630.24,321.63,383.56,302.66,62.99,144.36,1052.95,304.45,82.19,311.83,79.71,60.21,30.63,43.95,86.81,144.01,18.98,160.38,630.90,100.39,141.00,91.61,108.43,338.32,170.60,203.81,43.29,43.24
2021-12-06,161.77,622.04,168.16,210.60,141.96,139.06,182.63,171.37,89.82,726.04,51.89,2186.43,,42.93,507.66,194.71,50.32,58.87,142.63,141.98,177.66,47.29,627.69,323.77,382.46,306.75,63.57,150.83,1112.14,315.39,84.00,314.90,80.52,61.27,29.98,44.10,83.54,145.50,18.80,159.42,620.81,102.30,142.81,90.03,111.18,336.34,171.69,205.06,42.94,43.71
2021-12-07,167.51,649.96,173.34,213.26,151.12,144.85,184.84,176.16,96.47,773.67,54.23,2203.86,,40.66,516.05,204.32,51.31,59.00,146.83,146.06,178.44,48.76,654.88,340.49,401.24,312.05,67.25,150.67,1178.26,320.30,89.98,323.32,83.83,62.56,32.36,44.85,87.24,145.34,19.46,166.93,630.83,104.92,152.05,94.32,112.64,350.58,175.59,205.22,44.53,43.57
2021-12-08,171.32,653.10,172.99,212.50,151.51,145.24,186.77,176.16,96.06,771.67,54.06,2264.89,,40.14,504.71,209.18,50.37,59.05,147.51,146.97,176.28,48.00,654.65,340.80,403.28,314.45,68.00,151.73,1210.40,327.99,89.76,323.37,84.01,62.81,31.76,44.98,88.44,145.59,19.82,165.94,649.65,104.91,152.03,91.86,110.33,356.32,173.26,206.61,44.40,43.13
2021-12-09,170.81,632.57,170.59,212.03,147.04,138.10,185.93,174.17,90.78,741.61,53.59,2226.03,,39.21,499.21,201.27,50.84,59.55,146.90,146.43,177.45,46.82,647.31,340.34,391.88,313.44,66.60,151.26,1131.84,327.25,88.52,321.57,82.95,61.10,30.43,44.80,87.92,145.41,19.21,165.60,661.25,104.10,149.49,89.46,109.60,334.60,170.62,208.41,43.15,43.73
2021-12-10,175.60,654.45,170.36,215.66,147.12,138.55,184.47,172.21,90.67,750.47,58.02,2195.35,,39.73,532.05,198.60,52.34,59.51,147.46,146.79,180.73,46.92,659.41,344.96,393.14,315.21,67.23,154.79,1144.50,327.18,87.53,330.68,83.54,61.17,30.14,45.49,88.64,147.73,18.94,167.08,665.03,105.34,146.16,90.31,110.35,339.01,172.91,208.06,43.55,44.53
2021-12-13,171.97,658.30,165.75,214.11,141.69,133.80,184.90,169.57,88.85,733.80,57.10,2110.09,,39.13,530.53,198.68,51.78,59.82,145.51,144.63,180.23,46.37,650.45,340.36,382.67,315.39,65.23,147.92,1180.00,331.89,85.14,327.65,82.38,60.46,28.11,44.78,89.15,148.47,18.40,166.57,655.72,104.29,139.71,88.37,110.58,322.14,170.48,208.15,41.94,45.33
2021-12-14,170.59,614.86,163.72,209.28,142.30,135.60,186.96,169.09,87.53,724.12,56.48,2085.96,,39.99,519.22,198.71,51.04,60.35,143.79,142.73,178.03,46.10,621.99,328.24,382.39,315.69,64.82,148.24,1190.40,331.14,83.86,316.97,81.35,59.80,28.28,44.49,85.42,148.10,18.64,165.35,666.47,103.52,135.43,89.03,112.79,319.50,167.86,209.24,41.87,45.76
2021-12-15,175.45,630.33,166.74,213.10,148.01,146.50,191.78,173.32,88.56,760.44,58.77,2091.31,,39.51,538.39,210.71,52.94,60.94,146.17,145.24,180.69,46.99,629.78,331.66,392.39,322.16,66.55,145.52,1210.12,339.00,86.89,323.06,83.66,60.50,30.40,45.81,90.05,150.01,18.86,171.98,653.52,103.49,136.81,90.85,113.86,325.33,170.65,211.13,42.41,46.03
2021-12-16,168.56,566.09,160.30,211.22,141.31,138.64,194.69,168.87,83.75,724.71,57.01,2125.21,,40.05,526.16,200.28,53.28,61.88,143.66,143.26,180.56,47.14,616.62,334.53,380.33,320.89,64.07,145.11,1178.03,332.29,82.19,313.65,80.76,59.11,28.33,45.83,87.29,150.23,18.34,161.87,627.50,102.51,132.69,90.92,115.94,308.97,166.07,212.61,42.68,45.26
2021-12-17,167.47,556.64,157.99,209.00,140.78,137.75,194.62,170.02,88.13,719.78,58.32,2169.92,,39.98,521.38,205.10,53.41,61.79,141.64,140.56,176.73,46.95,603.30,337.40,374.82,315.05,63.86,144.56,1187.55,331.19,82.62,312.59,81.06,58.67,27.75,45.07,88.36,147.15,19.06,160.64,615.12,98.03,132.34,90.83,115.20,310.86,164.35,214.54,42.79,43.81
2021-12-20,166.11,549.77,156.33,208.95,139.68,135.80,192.43,167.08,87.36,722.67,59.25,2168.24,,39.69,522.28,206.29,53.32,62.01,141.24,140.45,172.15,46.00,588.09,332.11,369.03,311.74,63.09,144.07,1187.36,322.92,82.76,308.83,80.11,59.37,27.66,44.84,88.26,148.13,17.96,160.52,599.09,97.55,128.22,91.37,114.41,299.98,162.54,215.41,42.07,43.95
2021-12-21,169.28,557.52,159.82,211.31,145.86,144.25,193.24,170.42,91.15,751.62,59.74,2322.37,,40.07,519.30,210.31,53.92,61.48,143.05,142.30,173.72,47.09,604.08,348.09,391.91,314.17,65.19,152.39,1224.51,331.60,84.86,315.96,88.56,60.49,29.02,44.98,89.61,147.69,18.90,163.17,602.74,99.60,137.01,95.56,116.44,312.84,164.42,218.60,44.42,44.08
2021-12-22,171.87,563.98,160.01,216.47,146.72,143.88,193.77,171.04,93.83,760.34,60.57,2341.44,,40.21,523.34,207.60,54.36,61.98,145.75,145.21,173.86,47.27,614.38,362.21,395.55,316.49,65.97,156.49,1227.94,327.88,86.81,321.66,88.23,61.42,29.34,45.43,92.46,148.61,18.88,164.80,613.34,100.84,138.56,96.51,115.92,336.29,164.91,222.77,45.00,44.14
2021-12-23,172.50,569.62,160.36,220.47,149.78,146.14,195.75,171.07,93.80,769.26,61.45,2358.20,,41.03,524.00,211.52,55.02,62.02,145.94,145.71,176.77,47.59,618.32,363.94,402.78,320.09,66.68,159.00,1262.73,332.63,86.21,323.10,92.22,61.41,29.58,45.29,93.63,148.44,18.93,166.04,621.18,101.41,143.93,97.48,115.29,355.67,165.33,223.45,46.06,44.04
2021-12-27,176.46,577.68,162.97,224.37,156.74,154.36,196.96,169.67,95.81,778.87,62.33,2350.60,,41.39,536.48,209.64,56.03,62.36,146.86,146.69,177.82,48.17,634.92,364.58,421.36,324.10,69.04,160.47,1299.11,343.48,89.29,330.59,92.23,61.31,30.88,46.16,94.72,149.92,18.94,169.30,630.51,103.08,140.06,99.40,114.01,364.65,169.24,222.34,46.73,44.44
2021-12-28,175.44,569.36,161.95,224.17,153.77,153.15,197.48,170.66,93.19,772.48,61.84,2343.14,,41.42,537.59,207.23,56.13,62.44,145.26,145.48,178.35,48.01,632.01,364.54,413.68,324.45,68.34,160.50,1316.28,343.52,86.52,329.44,90.77,61.07,30.26,46.46,94.12,150.70,18.57,167.93,634.18,104.30,137.56,99.60,113.61,362.82,168.59,221.93,47.29,45.08
2021-12-29,175.53,569.29,163.01,225.94,155.06,148.26,199.08,169.20,91.28,769.80,62.17,2340.95,,41.49,540.57,206.87,56.51,63.02,145.31,145.45,178.76,48.07,630.31,365.27,416.49,325.97,69.36,160.31,1323.56,340.27,87.06,330.11,93.92,61.05,29.94,47.21,93.93,151.23,18.17,169.18,642.94,105.03,139.21,100.62,113.11,362.06,168.33,223.32,49.77,45.06
2021-12-30,174.38,570.53,162.33,223.71,152.17,145.15,198.09,168.64,93.99,768.11,61.48,2351.98,,41.49,536.90,208.95,56.20,62.78,144.81,145.00,178.40,47.99,625.76,363.30,408.83,324.96,68.56,158.68,1356.46,341.68,85.98,327.57,91.70,61.21,29.53,46.78,93.57,150.97,18.69,166.03,638.20,104.90,139.82,99.55,112.02,356.78,167.10,222.45,49.20,45.20
2021-12-31,173.76,567.06,163.24,224.64,151.58,143.90,196.78,166.72,94.26,764.20,61.51,2355.23,,41.28,540.50,204.75,55.98,62.13,143.50,143.66,179.61,47.76,625.63,359.30,411.73,326.94,68.63,159.05,1348.40,333.73,86.03,324.68,91.07,60.24,29.35,47.08,92.79,151.88,18.21,166.16,627.28,105.56,137.74,98.85,111.51,352.26,166.27,219.60,49.08,45.68
2022-01-03,178.10,564.37,164.53,222.30,154.05,150.24,198.29,170.40,94.38,765.49,61.32,2416.28,,41.61,539.56,198.33,55.80,62.11,143.89,143.80,178.14,49.35,614.20,360.00,416.50,319.59,69.24,157.77,1332.94,335.90,87.93,323.16,93.61,59.74,30.06,46.40,90.70,151.24,18.53,169.19,622.89,105.30,136.31,99.01,110.02,399.93,168.15,222.53,49.62,45.67
2022-01-04,175.84,554.00,163.04,223.33,152.54,144.42,199.29,167.52,88.61,747.93,62.02,2419.73,,41.37,537.20,189.19,54.43,61.79,143.24,143.22,180.03,49.29,601.41,354.63,412.81,325.42,67.95,161.72,1241.38,333.91,86.89,317.62,94.19,59.12,29.23,46.59,87.33,151.46,18.17,170.12,612.68,103.10,122.19,101.51,109.67,383.20,168.32,221.86,50.89,44.83
2022-01-05,171.17,514.43,160.52,221.43,148.09,136.15,196.93,164.36,82.03,715.75,59.44,2369.04,,41.39,523.58,179.29,53.57,61.77,136.53,136.65,181.81,49.96,577.46,341.95,402.76,326.93,66.02,158.21,1129.69,321.65,82.71,305.43,92.29,56.75,27.55,45.69,84.14,151.97,16.96,169.46,591.13,99.67,119.00,100.36,110.92,362.71,164.81,221.42,50.47,45.44
2022-01-06,168.31,514.12,161.03,219.91,150.59,136.23,196.96,163.25,82.15,732.50,58.89,2385.41,,41.63,523.46,187.49,54.14,61.26,136.43,136.62,181.60,50.09,570.35,334.18,413.75,319.00,66.99,159.03,1156.78,329.87,84.16,303.01,93.52,55.33,28.12,46.68,88.82,152.01,16.74,168.96,594.42,100.30,116.89,98.32,111.12,354.90,164.76,221.65,48.72,45.31
2022-01-07,168.47,510.70,156.81,217.59,145.27,132.00,198.81,162.55,80.45,725.76,57.23,2389.93,,41.25,510.49,188.99,54.32,60.98,135.89,135.89,185.85,49.56,552.68,324.29,399.10,317.37,63.88,160.42,1085.36,329.21,81.78,303.17,92.34,54.11,27.19,45.48,87.58,152.20,16.56,163.92,599.68,97.08,114.45,97.08,105.51,342.32,158.30,221.85,49.54,45.75
2022-01-10,168.49,525.83,158.26,212.17,144.09,132.00,201.50,161.49,82.94,698.00,57.42,2381.90,,41.64,493.95,192.50,54.94,61.69,137.45,137.53,183.87,51.21,555.24,325.53,400.84,316.56,63.40,155.98,1053.31,325.52,80.89,303.39,91.80,53.99,27.35,45.01,87.10,152.28,16.50,163.26,617.10,95.69,113.12,100.11,101.67,352.71,161.41,223.96,49.33,45.66
2022-01-11,171.32,529.89,161.26,214.34,146.85,137.31,203.26,165.36,84.00,699.91,57.50,2424.13,,42.15,497.02,196.11,55.43,61.93,138.88,138.59,186.33,51.85,563.54,328.02,407.42,317.51,64.25,159.01,1166.07,331.77,84.85,304.08,92.10,54.08,27.76,45.44,87.68,152.21,16.89,168.46,621.89,93.89,115.73,97.75,106.70,354.80,162.89,226.15,49.69,45.53
2022-01-12,171.76,532.37,161.37,213.75,153.69,137.47,202.72,165.21,84.33,712.39,57.50,2391.43,,41.99,500.61,187.97,55.20,61.83,140.49,140.27,188.00,51.70,562.12,323.16,415.32,322.09,65.50,158.68,1210.91,330.67,83.58,307.25,92.99,53.72,27.94,45.57,88.67,152.04,16.72,169.38,627.20,93.74,116.88,99.07,106.58,368.74,164.12,226.14,50.08,45.29
2022-01-13,168.49,516.90,157.68,211.29,151.40,132.74,201.92,161.21,79.55,700.79,55.20,2413.89,,42.26,492.12,174.90,54.65,61.51,138.00,137.45,189.02,50.95,538.42,313.21,403.47,314.66,65.54,158.35,1131.01,323.94,77.39,294.25,93.49,51.92,26.52,45.85,83.10,152.29,16.01,167.08,611.98,92.41,106.44,96.98,105.88,343.85,162.46,226.58,50.06,45.93
2022-01-14,169.36,520.60,159.74,208.39,160.86,136.88,205.87,162.14,79.01,714.66,55.13,2406.00,,42.59,478.89,176.70,54.53,61.42,138.65,138.34,187.48,51.66,536.35,307.74,425.98,310.15,69.65,156.70,1122.74,329.32,81.67,299.46,95.19,52.57,26.89,45.26,83.18,153.57,16.01,171.45,611.11,90.35,110.29,95.54,104.34,349.87,164.98,234.06,50.15,45.80
2022-01-18,166.16,513.34,154.64,206.29,146.76,131.93,204.53,158.92,72.44,686.53,53.41,2340.49,,41.36,464.69,172.85,53.08,60.27,135.18,134.88,183.98,50.79,523.72,295.49,395.33,303.10,64.80,153.53,1100.75,315.67,76.42,292.17,90.80,51.08,25.85,44.38,83.73,152.10,14.97,162.51,607.12,88.20,105.47,92.27,102.79,343.50,160.81,231.07,48.26,45.00
2022-01-19,162.66,516.58,151.44,204.82,137.81,128.27,202.32,156.30,70.12,670.78,52.13,2333.50,40.56,41.48,466.68,175.71,52.34,59.10,134.55,134.01,181.52,49.73,531.05,293.46,376.39,304.07,61.34,148.42,1060.94,317.10,75.66,292.83,87.99,51.59,25.02,43.97,86.60,153.19,14.56,156.71,613.96,87.42,103.10,89.56,101.32,331.88,157.30,230.84,46.62,45.45
2022-01-20,160.98,510.85,147.33,200.71,134.04,121.89,200.22,151.67,70.90,678.12,50.63,2389.01,43.45,41.39,459.69,173.89,51.61,58.03,132.42,132.21,179.96,48.27,530.34,292.73,366.90,303.59,59.14,150.83,1091.31,314.10,72.62,291.16,83.17,50.83,24.10,43.20,86.61,152.08,14.62,151.28,610.26,86.38,102.39,87.87,100.05,332.09,153.02,228.61,45.10,44.59
2022-01-21,158.92,499.91,148.15,197.81,130.10,118.81,199.19,142.64,68.49,666.86,49.29,2302.84,43.45,40.99,458.54,164.73,50.37,58.63,129.03,129.28,176.67,48.27,514.69,269.53,357.09,298.34,57.81,151.11,1052.56,300.81,71.39,285.78,80.10,39.75,23.33,42.39,80.61,152.32,13.53,149.86,617.23,86.92,88.21,83.57,97.71,314.63,154.95,228.08,43.51,44.26
2022-01-24,158.15,519.66,149.94,198.82,134.17,116.53,197.75,144.54,69.54,659.84,50.06,2306.53,41.33,41.27,465.48,167.27,50.56,58.68,129.31,129.73,176.11,48.17,520.66,271.98,374.39,298.38,59.34,149.91,1026.63,306.31,70.93,286.11,81.10,38.72,23.33,43.85,84.04,151.55,13.40,154.53,617.31,88.53,93.85,85.01,102.54,310.00,157.33,229.68,42.91,44.27
2022-01-25,156.35,502.72,144.67,197.58,128.10,111.13,196.84,139.99,64.58,622.55,49.37,2286.31,40.46,40.94,454.45,158.59,49.86,58.91,125.70,125.89,174.26,47.30,502.46,264.14,354.29,295.95,56.14,151.15,1001.65,297.81,65.95,278.50,78.92,36.64,22.28,43.09,79.25,149.81,13.06,150.33,599.14,87.55,89.24,82.93,101.60,306.13,153.47,227.11,41.46,43.30
2022-01-26,156.26,500.81,148.38,179.89,130.60,110.71,194.66,138.87,63.03,627.05,51.50,2327.16,41.73,39.94,460.31,160.94,49.17,57.62,128.19,128.17,172.84,47.94,494.17,264.46,364.34,291.55,56.94,152.78,975.64,292.34,66.57,286.44,80.14,35.97,22.73,42.05,79.37,148.22,12.75,151.74,601.19,86.26,86.89,84.26,100.21,312.47,157.32,226.58,41.08,42.86
2022-01-27,155.80,493.05,143.57,178.94,125.37,102.60,195.93,139.64,59.78,609.20,50.13,2316.38,44.19,39.57,459.40,159.81,48.54,57.56,128.07,127.95,172.84,44.56,503.66,262.77,346.34,293.84,53.00,147.95,992.50,292.35,63.85,289.46,76.96,38.67,21.90,42.31,80.87,148.08,12.28,146.47,604.64,86.02,81.58,90.71,101.95,276.37,154.22,228.22,40.52,42.89
2022-01-28,166.67,518.16,147.33,181.54,127.58,105.24,200.43,143.98,60.89,619.09,51.77,2368.69,45.14,40.98,468.84,168.90,49.42,58.93,132.20,132.26,173.99,44.27,520.80,271.79,350.98,297.23,53.55,153.41,1048.63,299.36,65.26,297.59,77.50,38.44,22.79,42.90,82.69,150.97,12.71,151.57,620.73,87.73,87.22,93.64,104.47,282.12,157.44,243.02,37.56,43.42
2022-01-31,171.03,534.30,152.29,187.82,133.10,114.25,198.68,149.57,64.42,650.03,54.16,2411.09,46.35,41.20,480.93,180.64,49.47,58.77,134.59,134.19,176.14,45.28,540.67,284.18,372.64,300.76,56.30,155.08,1132.06,310.82,70.25,300.21,80.43,42.71,24.44,43.45,86.23,151.71,13.71,159.70,604.51,88.73,96.42,93.75,104.00,312.24,159.40,243.05,38.94,44.14
2022-02-01,170.86,535.98,153.59,187.27,133.52,116.78,200.03,151.19,67.69,654.14,54.79,2420.42,48.07,41.16,484.05,182.15,49.20,58.59,136.76,136.52,176.88,45.40,546.12,286.51,371.45,303.33,56.26,156.91,1138.11,316.52,71.26,298.07,79.63,45.71,24.59,43.80,85.48,150.68,14.20,160.94,609.24,89.13,98.42,94.46,105.33,310.42,160.99,245.66,39.56,44.49
2022-02-02,172.07,533.09,156.87,189.40,135.59,122.76,200.24,150.61,65.22,659.20,55.78,2396.22,51.19,41.20,497.01,177.04,49.92,56.32,146.83,146.79,178.78,45.92,547.56,292.94,378.56,304.16,58.39,154.84,1082.60,320.49,72.89,302.61,82.62,42.95,25.19,44.83,84.90,153.42,13.32,171.00,618.67,88.20,88.59,96.58,105.36,301.89,166.81,253.57,40.22,44.47
2022-02-03,169.19,510.83,150.47,186.88,131.49,120.08,195.97,138.85,61.31,620.01,53.69,2392.82,51.78,40.91,497.53,170.63,49.05,55.96,141.49,141.92,165.16,44.78,521.55,285.60,357.71,294.26,56.19,155.94,999.74,235.91,67.53,290.82,80.14,40.56,23.90,44.03,82.07,153.33,12.45,162.73,616.52,86.58,80.94,94.64,116.13,297.05,155.93,243.75,39.35,44.52
2022-02-04,168.91,513.54,149.56,187.90,130.59,123.60,194.28,157.64,68.90,626.62,54.55,2398.13,48.42,40.66,495.62,177.21,49.01,54.68,141.85,142.12,164.96,44.87,529.75,285.73,361.25,281.22,55.26,156.64,1035.33,235.24,69.96,295.35,79.36,41.02,24.27,43.10,85.92,150.81,12.94,163.07,618.78,85.73,87.60,95.12,116.28,307.77,152.23,241.96,38.99,43.99
2022-02-07,168.19,507.10,149.36,187.65,131.13,123.67,195.52,157.94,68.42,623.95,54.32,2437.51,44.49,40.27,491.92,178.84,49.03,54.56,137.81,138.06,165.80,45.03,530.98,284.89,359.55,279.79,54.53,159.82,1035.14,223.16,70.42,290.53,79.07,40.21,24.68,42.27,85.16,150.22,12.98,159.09,618.18,85.91,86.69,95.75,117.35,302.45,150.92,243.26,39.02,43.56
2022-02-08,171.30,511.31,151.51,189.86,133.65,128.23,210.81,161.41,70.81,627.25,55.48,2494.77,43.93,40.56,496.94,178.90,49.18,54.51,138.08,138.26,167.59,45.61,539.70,283.39,368.76,281.91,55.00,165.12,1050.87,218.47,75.27,294.02,82.24,40.35,25.06,42.48,85.54,150.40,13.15,162.27,613.79,85.66,87.80,96.89,120.61,307.33,153.30,240.94,39.41,43.57
2022-02-09,172.72,521.75,156.22,192.37,138.90,132.85,207.47,161.19,74.75,653.07,56.51,2578.81,45.68,41.02,504.26,186.90,50.02,54.24,140.30,140.43,169.37,46.64,564.21,292.18,383.03,287.04,57.97,167.03,1133.20,230.19,76.49,300.44,86.15,41.29,26.65,42.68,89.08,150.33,13.87,167.14,615.61,87.66,92.50,98.06,123.15,310.67,156.93,244.24,41.00,43.47
2022-02-10,168.64,495.02,150.15,187.25,134.63,125.77,200.15,159.00,72.23,630.53,54.66,2580.18,45.43,40.32,494.39,187.88,48.76,52.88,137.47,137.48,165.17,45.66,542.96,292.49,373.06,291.48,56.77,168.14,1122.42,226.29,72.66,291.91,88.99,40.63,25.77,43.90,87.96,147.21,13.56,158.16,614.07,86.45,89.33,96.31,120.31,301.52,151.55,235.89,40.71,42.97
2022-02-11,165.23,473.97,142.93,185.66,127.62,113.18,199.61,153.29,70.31,603.03,53.01,2483.61,46.44,39.25,485.99,181.86,47.90,53.11,133.04,133.18,161.07,44.51,521.76,283.16,354.41,278.15,53.44,163.52,1091.09,217.84,66.90,284.83,87.76,39.13,23.90,44.55,85.03,147.39,13.13,149.59,634.13,85.02,85.40,95.11,119.69,286.67,145.99,233.89,40.44,42.73
2022-02-14,165.47,474.01,143.01,184.01,127.01,114.27,197.85,155.17,70.96,602.72,53.48,2498.98,46.45,39.07,483.02,180.60,47.26,52.29,134.20,134.42,160.81,44.47,515.18,281.14,350.50,277.00,53.28,164.91,1119.01,216.00,66.66,284.79,87.86,39.66,24.22,44.07,86.84,145.75,13.26,150.04,619.35,84.94,84.75,92.86,120.68,291.92,144.28,231.23,39.78,42.29
2022-02-15,169.30,479.50,150.49,185.86,134.70,121.47,197.56,156.51,75.51,630.07,55.72,2586.83,46.35,39.60,490.04,189.30,48.23,52.48,135.31,135.49,163.26,45.27,513.94,289.31,371.94,284.92,56.67,174.41,1170.30,219.28,72.98,290.07,93.86,40.75,26.44,44.98,87.73,145.10,14.17,157.19,625.92,85.72,88.95,96.17,122.14,307.48,147.57,233.41,42.05,42.43
2022-02-16,169.06,477.70,156.34,186.07,135.78,117.69,196.43,158.10,68.71,637.23,55.21,2653.69,45.58,39.64,488.59,183.28,48.21,52.97,136.37,136.61,162.85,45.07,514.30,291.14,370.17,286.74,56.45,176.40,1133.84,214.85,70.94,289.73,93.92,39.81,26.46,45.23,87.74,145.40,13.97,156.83,626.67,86.33,74.68,97.86,122.55,307.80,149.41,235.77,42.44,42.16
2022-02-17,165.47,457.71,149.00,182.62,131.45,112.37,195.57,154.65,64.13,624.33,53.52,2575.83,43.73,38.55,491.08,169.85,49.56,52.45,131.23,131.45,159.00,44.46,483.17,284.08,351.36,282.15,55.41,171.50,1021.07,206.09,66.47,281.25,91.64,38.67,24.46,45.00,83.19,145.79,11.77,151.56,622.51,84.40,66.00,97.28,119.75,292.12,146.22,232.77,42.48,43.85
2022-02-18,163.92,442.56,148.93,182.61,128.45,113.83,194.76,152.60,63.77,621.84,53.61,2568.43,43.85,38.44,488.85,164.93,50.84,52.24,129.41,129.33,156.89,42.09,468.58,280.78,343.92,285.83,54.40,168.37,937.26,204.55,66.26,278.54,88.77,39.13,23.60,45.13,80.36,146.63,11.02,152.32,611.00,84.66,65.69,95.05,119.20,285.66,148.07,229.61,41.79,43.57
2022-02-22,161.00,438.40,149.42,182.11,125.70,115.65,195.33,150.20,57.33,614.58,53.38,2472.04,42.04,38.69,478.85,166.71,50.03,52.18,128.35,128.75,157.26,41.76,470.58,284.00,341.46,277.08,53.42,166.64,887.86,200.51,65.63,278.33,88.55,37.74,23.34,43.48,79.25,147.19,10.48,150.73,598.84,84.45,62.62,93.92,118.75,273.84,148.03,230.21,40.20,43.08
2022-02-23,156.83,429.45,145.34,178.82,123.38,109.76,194.97,144.83,56.28,606.38,52.25,2424.54,41.61,37.20,472.25,161.83,48.38,52.50,126.55,126.54,154.15,41.73,454.75,276.50,329.98,274.72,51.76,161.68,920.57,196.90,63.78,271.13,85.36,36.75,22.34,42.12,79.60,145.74,10.43,146.85,604.89,81.32,62.66,91.72,116.76,254.68,147.10,230.69,39.12,42.64
2022-02-24,159.45,463.82,149.13,182.40,128.75,116.61,193.44,151.36,57.11,630.49,53.61,2252.91,42.94,37.92,482.09,182.88,48.64,51.87,131.59,131.60,157.93,43.66,484.09,288.38,343.52,269.21,53.72,162.43,1033.59,205.98,66.70,284.98,86.85,39.00,23.70,42.48,89.99,143.21,11.83,152.63,605.69,82.55,66.40,90.26,118.90,266.92,150.60,230.25,39.01,42.48
2022-02-25,161.52,465.54,151.30,186.17,130.97,121.06,200.29,153.79,57.20,640.35,54.35,2239.62,42.54,38.79,493.45,181.75,49.80,52.30,133.42,133.36,163.32,44.59,474.40,293.51,343.29,280.76,54.70,167.84,1111.39,208.84,67.65,287.61,88.09,39.08,24.11,43.65,94.96,147.22,11.47,155.31,614.51,83.97,67.69,91.78,120.63,269.96,151.70,230.30,39.85,43.06
2022-02-28,161.78,467.68,149.59,186.25,129.50,123.34,199.80,153.56,58.08,639.77,54.30,2132.41,44.54,38.54,495.12,195.21,49.56,51.69,133.79,133.95,164.35,44.58,461.93,290.33,334.51,276.75,53.57,163.77,1126.65,209.39,67.23,289.04,86.88,39.45,24.34,43.28,99.04,143.16,11.85,156.27,614.21,83.26,69.43,90.26,118.46,290.14,150.96,230.02,38.34,42.68
2022-03-01,159.90,466.68,146.48,184.31,125.07,113.83,198.68,151.14,60.34,608.76,52.70,2034.00,46.30,38.23,498.63,197.64,48.54,51.57,133.08,132.96,159.02,43.75,456.29,291.55,323.27,266.67,51.59,158.73,1124.52,201.91,63.91,285.33,84.34,38.62,23.43,43.77,96.12,141.88,12.18,148.73,602.96,81.76,67.34,88.04,118.39,288.12,148.56,230.69,37.25,42.94
